,quantity,month,city,평균기온(°C),일강수량(mm),일 최심신적설(cm),최대 순간 풍속(m/s),최저 해면기압(hPa),,합계 일조 시간(hr)
3242,13677900,11,안동,4.8,0,0,9.6,1021.5,,8.5
3243,12064350,12,안동,3,0,0,3.3,1024.1,,6.5
3244,10351950,12,안동,3.9,3,0,8.2,1011.5,,0.1
3245,10504200,12,안동,1.8,0.5,0.4,15.5,1009.3,,5
3246,10905450,12,안동,1.6,0,0,13,1016,,8.3
3247,12181300,12,안동,5.2,0,0,10.5,1021.6,,4.8
3248,15083350,12,안동,2.3,0,0,2.8,1026.1,,4.5
3249,12778150,12,안동,4.4,0,0,4.8,1027.5,,6.1
3250,10433400,12,안동,5.2,3,0,4,1030.2,,6.8
3251,10939800,12,안동,4.5,0,0,2.5,1028,,3.4
3252,9134700,12,안동,6.9,7.5,0,2.2,1010,,0.1
3253,10416200,12,안동,6,2.5,0,9,1008.7,,0.4
3254,11334200,12,안동,3.4,0,0,5.7,1022.8,,6.9
3255,13638300,12,안동,3.6,0,0,4.1,1022.2,,7.1
3256,10525650,12,안동,5.7,3,0,2.5,1018.3,,0.3
3257,10722250,12,안동,6.5,1,0,8.2,1015.8,,2.5
3258,9374600,12,안동,1.3,0,0,9.9,1015,,6.7
3259,8883250,12,안동,-3.4,0,0,10.3,1020.3,,9.2
3260,9237150,12,안동,-1.9,0,0,9.5,1029.7,,8.1
3261,10065100,12,안동,-0.7,0,0,3,1033.4,,5.8
3262,12118000,12,안동,-1.5,0,0,2.5,1027,,0
3263,11257650,12,안동,0.8,0.4,0,3.4,1025.2,,1
3264,9199150,12,안동,0.9,0,0,2.8,1026.7,,2
3265,9689650,12,안동,3.9,0.2,0,2.6,1020.1,,0
3266,9385950,12,안동,2.3,0,0,4.9,1016.6,,3
3267,11015050,12,안동,0.3,0,0,8.8,1018.7,,9
3268,11101850,12,안동,2.7,0,0,10.2,1016.5,,7.5
3269,12315750,12,안동,-0.9,0,0,6.1,1023.4,,9
3270,10319400,12,안동,-3.7,0,0,10,1029.5,,9.3
3271,9841000,12,안동,-3.9,0,0,7,1030.7,,9.2
3272,10089250,12,안동,-2,0.3,0.7,3.2,1027.2,,9
3273,11456250,12,안동,0.5,0.2,0.5,7.3,1027.1,,6.4
8343,700,11,양산시,5.3,0,0,6.6,1028.2,,7.6
8344,326850,12,양산시,8.4,0,0,6.1,1024.8,,8.2
8345,598050,12,양산시,10.5,4,0,11.4,1012.1,,0.7
8346,719100,12,양산시,6.4,0,0,12.7,1012.3,,7.2
8347,757000,12,양산시,5.5,0,0,15,1017.9,,8.5
8348,941550,12,양산시,6.2,0,0,9.1,1023.3,,4.4
8349,1296000,12,양산시,6.2,0,0,10.2,1026.6,,0
8350,1221150,12,양산시,7.8,0,0,6.9,1027.6,,5.7
8351,1040250,12,양산시,9.7,0,0,6.5,1029.8,,7.9
8352,1072200,12,양산시,9.5,0,0,5.6,1028.2,,3.4
8353,684100,12,양산시,11.7,24.5,0,9.6,1008,,0
8354,1120400,12,양산시,9.8,10,0,14.1,1006.6,,0
8355,1273250,12,양산시,8.6,0,0,7.6,1023.3,,8.1
8356,1201450,12,양산시,8.7,0,0,6.2,1022.9,,6.7
8357,1116050,12,양산시,9.7,0.5,0,8.1,1018.6,,1.1
8358,1074850,12,양산시,9.6,0,0,7.5,1015.1,,3.5
8359,949700,12,양산시,4.7,0,0,12.7,1016.3,,5.9
8360,916350,12,양산시,0.7,0,0,11.6,1021.2,,8.3
8361,867600,12,양산시,2.2,0,0,9.1,1030.3,,8.3
8362,884650,12,양산시,3.9,0,0,3.2,1033.7,,8.1
8363,1185450,12,양산시,4.4,1,0,5.8,1027.4,,0
8364,1233450,12,양산시,6.9,3.5,0,6.2,1025,,5.8
8365,951950,12,양산시,8,0,0,8.3,1026.1,,7.6
8366,872350,12,양산시,9.9,3,0,6.3,1019.5,,2.2
8367,843400,12,양산시,7.9,0,0,7.2,1016.4,,7
8368,976350,12,양산시,5.2,0,0,11.4,1018.1,,8.3
8369,1134750,12,양산시,4.9,0,0,10,1018.8,,7.8
8370,1036850,12,양산시,3,0,0,6.7,1023.9,,8.2
8371,1169400,12,양산시,1.3,0,0,9,1029.9,,8.3
8372,1074950,12,양산시,1.8,0,0,5.3,1031,,8.2
8373,1065450,12,양산시,1.2,0,0,5.6,1028.3,,8.2
8374,1605400,12,양산시,3.4,0,0,8.8,1027.5,,8
2092,338950,10,울진,16.4,0,0,6.2,1019,,10.4
2093,705150,10,울진,16.6,0,0,6.2,1016.4,,9
2094,707450,10,울진,16.7,0,0,6.3,1008.7,,7.7
2095,739550,10,울진,18.1,0,0,9.2,1006.8,,6.7
2096,730300,10,울진,16.6,0,0,9.7,1006.8,,9.3
2097,992650,10,울진,13.6,0,0,10.6,1007.7,,6.7
2098,861550,10,울진,12.7,0,0,7.9,1013.5,,9.7
2099,811250,10,울진,16,0,0,7.5,1015.7,,10.5
2100,790450,10,울진,15.5,0,0,7.2,1018.4,,10.4
2101,751500,10,울진,15.1,0,0,6.1,1019.2,,10.1
2102,730600,10,울진,15.4,0,0,4.2,1019.3,,10.4
2103,811350,10,울진,16.1,0,0,6.6,1019.2,,10.5
2104,1146100,10,울진,16.1,0,0,4.2,1018.2,,10.4
2105,932100,10,울진,17.6,2.6,0,8.4,1013.9,,5.2
2106,783700,10,울진,17.4,0,0,9.1,1013.9,,7.9
2107,802200,10,울진,17.5,0,0,12.8,1015.8,,7.8
2108,895900,10,울진,14.9,0.3,0,7.8,1021.9,,0.2
2109,791050,10,울진,16.5,0,0,6.4,1015.9,,8
2110,840000,10,울진,18.2,0,0,8.8,1013.7,,6.4
2111,1028800,10,울진,14.7,0,0,8.7,1023.8,,5.6
2112,1023600,10,울진,14.1,0,0,8.4,1014.1,,4.6
2113,796150,10,울진,14.6,1.4,0,10.2,1003.9,,3.7
2114,839250,10,울진,11.2,0,0,12.6,1013.7,,10
2115,750400,10,울진,9.8,0,0,8.9,1019,,10.1
2116,820200,10,울진,7.1,0,0,6.7,1021.2,,10.3
2117,779300,10,울진,5.3,0,0,8.2,1027.6,,10.2
2118,1131700,11,울진,9.5,0,0,7.5,1021,,4
2119,1026650,11,울진,11.9,0,0,8.1,1018.7,,9
2120,947150,11,울진,12.3,0,0,6.1,1023.2,,9.8
2121,934350,11,울진,14.7,0,0,8.1,1024.3,,9.9
2122,945150,11,울진,13,0,0,6.8,1022.6,,6.9
2123,744000,11,울진,11.5,2.5,0,9.2,1026.4,,0
2124,700700,11,울진,13.2,47.1,0,10.5,1018.8,,0
2125,1453900,11,울진,11.9,8.9,0,14.4,1017.4,,0
2126,1060500,11,울진,12.1,1.5,0,9.9,1014.9,,0.9
2127,943450,11,울진,12,0.1,0,9.2,1019.6,,2.5
2128,917400,11,울진,11.5,2.3,0,14.4,1026.6,,1.2
2129,1051150,11,울진,13.1,5.6,0,10.3,1030.7,,0
2130,681700,11,울진,13.5,46,0,13.8,1015.4,,0
2131,1135700,11,울진,14.8,11.6,0,12.1,1011.4,,2.1
2132,1405350,11,울진,13.4,0,0,7.4,1016.5,,5
2133,1020850,11,울진,12.8,11,0,5.5,1015.7,,0.8
2134,1198750,11,울진,12.7,0.2,0,11.1,1015.8,,0
2135,873500,11,울진,10.4,13.9,0,13.2,1021.6,,0
2136,1240000,11,울진,9.9,0,0,7.8,1022.3,,0
2137,1405650,11,울진,10.7,0,0,6.8,1020.7,,7
2138,1131600,11,울진,9.8,0,0,8.9,1025.4,,0.1
2139,1145150,11,울진,11.5,15.8,0,8.3,1027.8,,0
2140,1520300,11,울진,9.8,9.1,0,11.9,1022.9,,1.1
2141,781750,11,울진,5.8,39,0,10.3,1022.9,,0
2142,1551300,11,울진,5.2,34.7,0,7.7,1011.6,,0
2143,992200,11,울진,2.5,0,0,14.4,1008.9,,8.7
2144,1258700,11,울진,2.2,0,0,13.8,1013.5,,8.6
2145,1450650,11,울진,3.4,0,0,8.7,1025,,3.4
2146,1343250,11,울진,5.5,0,0,6.3,1022.8,,4.8
2147,1246800,11,울진,7.5,0,0,8.4,1020.5,,8.2
2148,1090300,12,울진,6.7,0,0,6.7,1023.2,,7.5
2149,1167300,12,울진,11,0,0,11.8,1009.6,,0
2150,924750,12,울진,3.4,0.6,0,16.3,1007.5,,7.1
2151,1024800,12,울진,3.2,0,0,15,1010.3,,8.5
2152,1208800,12,울진,7.2,0,0,9.5,1018.4,,8.1
2153,1402900,12,울진,5.2,0,0,5.8,1025.5,,2.8
2154,1300450,12,울진,5.9,0,0,8.2,1029,,4.1
2155,1049050,12,울진,6.8,0,0,7.2,1030.2,,5.7
2156,1129550,12,울진,11.2,0,0,7.5,1027,,4.9
2157,894950,12,울진,11,7.9,0,13,1011.3,,0
2158,901900,12,울진,7,7.7,0,18.4,1010.1,,0
2159,1145450,12,울진,5.6,0,0,9.2,1024.1,,1
2160,1309150,12,울진,5.7,0,0,7.2,1023.1,,6
2161,1090150,12,울진,7.8,0.6,0,4.9,1017.9,,0
2162,1011950,12,울진,8.8,0,0,9.1,1014,,2.6
2163,972550,12,울진,3.1,0,0,9.4,1013.7,,7
2164,902100,12,울진,-0.8,0,0,7.7,1018.2,,8.5
2165,910300,12,울진,2.2,0,0,9.1,1026.8,,8.6
2166,1001100,12,울진,4.1,0,0,7.4,1032.5,,8.5
2167,1339700,12,울진,6.2,0,0,9.7,1025.1,,0.4
2168,1226200,12,울진,7,0,0,9.9,1022.4,,4.4
2169,1203400,12,울진,6,0,0,6.5,1026.7,,7.8
2170,1376850,12,울진,7.8,0.2,0,5,1019.4,,0
2171,1456250,12,울진,6.3,0,0,7.4,1014.8,,6.2
2172,1560800,12,울진,3,0,0,8.1,1016.5,,8.4
2173,1642650,12,울진,4.7,0,0,13.3,1014.9,,6.5
2174,1727800,12,울진,0.3,0,0,9.9,1022.7,,7.4
2175,1602500,12,울진,-0.8,0,0,10.1,1026.6,,8.7
2176,1586300,12,울진,1,0,0,8.2,1028.3,,8.6
2177,2156050,12,울진,2.5,0,0,8.2,1026.1,,8.3
2178,3853900,12,울진,4.1,0,0,12,1025.2,,8
1362,26524950,1,원주,-7.2,0,0,9.1,1020.8,,8.7
1363,27787300,1,원주,-6,0,0,8.7,1022.4,,8.2
1364,27118500,1,원주,-5,0,0,3.9,1020.2,,8.7
1365,32091100,1,원주,0,0,0,3.1,1017.3,,2.4
1366,29822400,1,원주,1.5,1,0,4.2,1011.5,,5.3
1367,25121750,1,원주,-0.3,5,0,7.3,1009.7,,6.5
1368,24602750,1,원주,-5.8,0,0,5,1020.1,,8.7
1369,25027700,1,원주,-5.9,0,0,5.2,1024.6,,8.9
1370,25110700,1,원주,-4,0,0,5.6,1023.5,,8.5
1371,25480650,1,원주,-1.8,0,0,6.3,1021.6,,8.8
1372,30340200,1,원주,0.9,0.4,0.3,7.8,1018.2,,8.3
1373,28652400,1,원주,-3.2,0,0,3.3,1029.2,,8.8
1374,25551400,1,원주,-1.1,0,0,3.1,1032,,7.9
1375,24775000,1,원주,1.4,0,0,2.5,1022.6,,1
1376,25649450,1,원주,2.8,0,0,3.7,1020.1,,5.6
1377,23045300,1,원주,0.4,1.1,0.1,9.7,1017.2,,1.8
1378,25881350,1,원주,-2.7,0,0,8.7,1020.7,,8.9
1379,29864950,1,원주,-2.4,2.5,3.6,4.8,1016,,5.5
1380,29331450,1,원주,1.5,0.3,0.4,8.8,1016.4,,7.5
1381,24899850,1,원주,-1.1,0,0,3.6,1025.6,,8.4
1382,24713550,1,원주,2.6,1,0,2.6,1019.4,,2.5
1383,25208650,1,원주,2.5,1.5,0,6.1,1017.4,,1.8
1384,25052800,1,원주,0.4,0,0,5,1021.2,,5.2
1385,26213850,1,원주,2.8,0,0,5.5,1023.9,,6.7
1386,27915500,1,원주,2.3,2.5,0,6.2,1020.7,,1.6
1387,30191500,1,원주,4.5,1.5,0,5.4,1017.8,,2.2
1388,26274750,1,원주,-0.6,0,0,6.2,1020.8,,4.3
1389,24636500,1,원주,-3,0,0,4,1026.5,,9.1
1390,24527850,1,원주,-0.3,0,0,3.6,1023.7,,2.5
1391,23766500,1,원주,-0.7,0,0,8.4,1023,,8.5
1392,24632650,1,원주,-4,0,0,4.3,1028.7,,9.5
1393,30243600,2,원주,-2.9,0,0,4.2,1030.8,,9.5
1394,28692000,2,원주,-1.8,0,0,3.6,1029.2,,7.8
1395,25237700,2,원주,-0.5,0,0,5,1026.1,,8.4
1396,24236250,2,원주,0.2,0,0,5.6,1019.7,,8.8
1397,23650300,2,원주,0.5,0,0,6.1,1021.1,,7.1
1398,23839550,2,원주,0.4,0,0,5.5,1024,,9.2
1399,26168900,2,원주,0.8,0,0,5.8,1017.8,,2.3
1400,27379200,2,원주,-7,0,0,9.4,1017.6,,9.7
1401,26281500,2,원주,-5.4,0.3,0,9.8,1022.6,,6.2
1402,25065550,2,원주,1.6,0,0,9.3,1014.4,,4.9
1403,26262650,2,원주,3.7,0,0,8.1,1010.5,,7.5
1404,23800250,2,원주,-0.9,0,0,11.4,1011.1,,10
1405,24077600,2,원주,-1.3,0,0,8.6,1017.3,,10
1406,27923200,2,원주,0.1,0,0,4,1020.1,,4.7
1407,36656000,2,원주,7.1,0,0,6,1018.3,,7.3
1408,30447150,2,원주,5.3,7.5,0,7.8,1012.4,,2.2
1409,43283650,2,원주,3.2,0.5,0,7.7,1013.2,,1.9
1414,36492300,2,원주,4.8,1.5,0,8.9,1012.8,,2.4
1415,32716200,2,원주,2.1,0,0,6.7,1017.9,,7.6
1416,28760250,2,원주,2.2,0,0,5.8,1017,,8
1417,28014950,2,원주,6,0,0,9.7,1014.5,,8.4
1418,25662250,2,원주,2.5,0.5,0,11.9,1015.9,,7.9
1419,26377600,2,원주,-0.6,0,0,7.8,1023.9,,9.8
1420,28568050,2,원주,2.4,0,0,4,1021.4,,2
1421,33748800,3,원주,3.1,0,0,9,1016.3,,5.3
1422,30728400,3,원주,3.2,0,0,7,1016.1,,10.5
1423,25036900,3,원주,3.9,2.5,0,9.6,1008.1,,2.1
1424,25507650,3,원주,-0.8,0,0,12.6,1013.3,,10.6
1425,25018700,3,원주,-0.4,0,0,4.9,1024.6,,8.8
1426,24617100,3,원주,2.8,0,0,6.8,1020.8,,10.6
1427,27614500,3,원주,4.3,0,0,4.4,1020.6,,10.5
1428,34163100,3,원주,7.7,0,0,5.3,1018.5,,9.5
1429,28201650,3,원주,4.5,0,0,12.7,1016.1,,9.4
1430,22379050,3,원주,-2.6,0,0,11.5,1020.9,,11
1431,23096450,3,원주,0.8,0,0,13.3,1013.6,,10.2
1432,25444850,3,원주,2.4,0,0,11.4,1016.8,,10.9
1433,24087600,3,원주,5.2,3.5,0,9.8,1016.9,,8.5
1434,26725450,3,원주,4.3,0,0,6.6,1020.9,,10
1435,32476200,3,원주,5.9,0,0,6.9,1019.1,,10.4
1436,29853400,3,원주,8.9,0,0,6.5,1016.5,,10.3
1437,24988250,3,원주,10.8,0,0,3.5,1015.4,,3
1438,19029900,3,원주,8.8,16,0,5.6,1009,,3
1439,29978800,3,원주,12.8,0,0,4.8,1010.3,,10.9
1440,25355600,3,원주,13.3,0,0,6.6,1014.1,,8.3
1441,26959900,3,원주,11.8,0,0,7.5,1012.3,,9.6
1442,32077250,3,원주,9,0,0,15.9,1016,,10.8
1443,26918950,3,원주,5.1,0,0,12.3,1021.5,,11.2
1444,24015900,3,원주,5.6,0,0,8.2,1027.4,,11.3
1445,22932350,3,원주,6.9,0,0,6,1031.8,,11.3
1446,23680600,3,원주,8.8,0,0,7.5,1028.5,,11.5
1447,23392250,3,원주,10.1,0,0,8,1021.6,,10.8
1448,26326000,3,원주,11.1,0,0,7.6,1013.9,,11.6
1449,31853800,3,원주,12.8,0,0,6.4,1014.8,,8.5
1450,28586750,3,원주,14.7,0,0,8.1,1014.3,,10.7
1451,22844400,3,원주,13.3,1,0,5.4,1012.1,,2.3
1452,23607900,4,원주,11.8,5,0,10,1011.9,,5.1
1453,24211500,4,원주,15.4,21,0,14,995.1,,6.8
1454,24566450,4,원주,12.6,26,0,10.6,995.2,,3.4
1455,26238400,4,원주,13.2,1,0,8.2,1011.3,,7
1456,28473300,4,원주,10.5,3,0,6.9,1012.4,,2.6
1457,30675750,4,원주,11.6,0.1,0,5.9,1015.4,,1.9
1458,22593950,4,원주,8.3,1.5,0,6.5,1021.1,,1.3
1459,24417450,4,원주,9.1,0,0,6.2,1023.1,,6
1460,24250350,4,원주,10.1,0,0,6.1,1021.6,,9.2
1461,23974400,4,원주,11.9,0,0,5.5,1018.6,,11.9
1462,24841650,4,원주,13.7,0,0,6.9,1021.5,,11.6
1463,29649700,4,원주,13.8,0,0,9,1021.6,,4.9
1464,24890350,4,원주,11.2,0.5,0,10.4,1013.1,,1.9
1465,22232000,4,원주,7.3,5.5,0,6.3,1006.4,,2.1
1466,25533250,4,원주,10.5,5.5,0,7.1,1006.7,,5.9
1467,20566150,4,원주,9.9,10,0,13.5,1002,,4.1
1468,26134400,4,원주,11.2,0,0,10.5,1013.9,,12.1
1469,25725400,4,원주,14.9,0,0,5.4,1010.8,,10.2
1470,26039450,4,원주,13.9,14.5,0,7.1,1004.1,,1.9
1471,29343650,4,원주,11.1,11,0,9.1,1003.1,,2.8
1472,26598050,4,원주,13.1,0,0,8.1,1012.8,,12.4
1473,23894300,4,원주,14.2,0,0,7.2,1015.4,,10.3
1474,23874650,4,원주,15.1,0,0,8.8,1017.3,,12.2
1475,23784650,4,원주,17.3,0,0,9,1015.2,,12.1
1476,26267050,4,원주,16.4,0,0,8.5,1016.6,,12.6
1477,31131400,4,원주,18.6,0,0,8.7,1014.9,,12.3
1478,24785500,4,원주,19.6,0,0,8.1,1012.7,,12.2
1479,25997550,4,원주,20,0,0,5.8,1010,,8.7
1480,21276400,4,원주,17.3,2,0,4.9,1011.4,,1.7
1481,28067900,4,원주,20.6,0,0,6.1,1010.3,,10.9
1482,28764000,5,원주,22.3,0,0,6.3,1009.5,,12.2
1483,30413100,5,원주,22.3,0,0,6.4,1008.5,,8.7
1484,27432300,5,원주,19.3,8,0,5.2,1004.9,,2.1
1485,30568150,5,원주,17.5,0.1,0,14.4,1005.3,,11.5
1486,29936400,5,원주,14.5,0,0,8.2,1008.4,,12.7
1487,27002400,5,원주,15.3,0,0,5.1,1009.6,,5.5
1488,24568150,5,원주,17.3,0,0,8.7,1009.3,,10.4
1489,24115050,5,원주,17.6,0,0,5.8,1010.2,,7.8
1490,26921050,5,원주,20,0,0,7.2,1008.9,,11.5
1491,33136050,5,원주,20,0,0,8.5,1014.3,,11.7
1492,26218100,5,원주,19,6.5,0,13.1,998,,4.8
1493,23135100,5,원주,15.2,15.5,0,13,996.4,,8.5
1494,28000150,5,원주,19.6,0,0,14.5,1000.5,,12.9
1495,26666500,5,원주,22.5,0,0,8.8,1003.7,,11.9
1496,24880900,5,원주,21.6,0,0,5.9,1006.7,,2.9
1497,28197050,5,원주,19.9,0,0,9.6,1006.7,,11.7
1498,33859350,5,원주,18.6,0,0,6.7,1007.6,,12.8
1499,29636700,5,원주,18.4,0,0,6.5,1001.2,,2.2
1500,23882900,5,원주,17.3,1.5,0,7.4,1003.6,,3.8
1501,26050700,5,원주,17,0,0,7.2,1006,,12.1
1502,25741750,5,원주,19.2,0,0,8.4,1010.4,,13.1
1503,25584100,5,원주,20.9,0,0,8.6,1010.1,,12.9
1504,28828500,5,원주,21.1,0,0,6.6,1007.2,,12.9
1505,29157750,5,원주,21.4,0,0,6.3,1004.9,,13.3
1506,34576850,5,원주,22.2,0,0,6.6,1005.8,,13.3
1507,30115950,5,원주,23,0,0,6.1,1007.9,,13.4
1508,27271500,5,원주,23.2,0,0,6.2,1006.7,,13.4
1509,27485350,5,원주,24.8,0,0,8,1005.9,,12.9
1510,26546450,5,원주,24.6,0,0,6.9,1004.3,,10.2
1511,26751550,5,원주,20,0.4,0,6.7,1001.8,,5
1512,35629650,5,원주,21.9,0,0,5.9,1005.9,,10.9
1513,32059400,6,원주,22.8,0,0,5.9,1007.8,,12.6
1514,28130000,6,원주,24.4,0,0,7,1003.6,,11.6
1515,27409700,6,원주,23.1,0,0,8.2,1003.7,,12.3
1516,28199000,6,원주,23.5,0,0,6.6,1006.7,,11.3
1517,24419300,6,원주,17.2,9.5,0,4,1005.5,,2.4
1518,31238050,6,원주,20.5,0,0,6.8,1008.6,,12.1
1519,37552050,6,원주,23.6,0,0,5.6,1009.4,,12.1
1520,32911450,6,원주,22.6,0,0,4.8,1004.2,,6.4
1521,28695250,6,원주,23.8,0,0,7.6,1004.4,,11.6
1522,30449550,6,원주,26.7,0,0,8.6,1003.6,,11.9
1523,28845100,6,원주,25.1,0,0,11.1,999.4,,3.2
1524,29691250,6,원주,25,13.5,0,7.3,999.5,,11.3
1525,32395800,6,원주,25.3,3,0,11.5,1002.9,,8.4
1526,38836650,6,원주,23.4,4,0,9.9,1005,,8.4
1527,34444550,6,원주,25.2,0,0,5.2,1004,,9.6
1528,27961750,6,원주,24.5,1.5,0,10.4,1002,,9.4
1529,25163150,6,원주,23.9,36.5,0,7.6,1001,,10.2
1530,31289100,6,원주,23.9,0,0,7.2,1003.3,,6.6
1531,28856450,6,원주,24.7,0,0,6.4,1005.4,,12.7
1532,26949050,6,원주,19.9,8,0,6.8,1008.1,,2.7
1533,40802850,6,원주,22.6,0,0,5.5,1007,,10.6
1534,35261850,6,원주,25.4,0,0,5.9,1006.2,,12
1535,30232500,6,원주,25.7,0,0,6.3,1007.7,,11.9
1536,24123600,6,원주,25.3,66.5,0,10,1005,,8.2
1537,31744100,6,원주,24,2,0,6.2,999.5,,3.7
1538,27923450,6,원주,20.9,26.5,0,7.6,993.9,,2.7
1539,32940000,6,원주,23.7,0,0,6.3,1002.7,,12
1540,39569400,6,원주,25.3,0,0,6.5,1006.9,,11.9
1541,35547900,6,원주,26.7,0,0,6.9,1003.2,,11.9
1542,27455700,6,원주,23.9,6,0,7.9,994.9,,4.2
1543,31982100,7,원주,23.6,0.5,0,9.4,992.9,,11.5
1544,30776450,7,원주,24.1,0,0,7.5,999.3,,9.2
1545,28600850,7,원주,23,0,0,5.9,1003.2,,8.6
1546,31554550,7,원주,23.7,0,0,7.7,1007,,11.8
1547,39076950,7,원주,25.6,0,0,6,1007.5,,12.4
1548,36134900,7,원주,26.2,0,0,6.1,1007.9,,12.3
1549,30220900,7,원주,23.4,0.3,0,7.6,1009.1,,1.9
1550,29018350,7,원주,22.7,2.5,0,6.4,1009.9,,2.3
1551,31173950,7,원주,26.1,0,0,6,1013.1,,3.7
1552,30881600,7,원주,27.9,0,0,5.4,1010.6,,10.3
1553,34409100,7,원주,29.9,0.2,0,5.9,1006.1,,10.6
1554,35606150,7,원주,25.8,16.5,0,10.7,988.9,,3.1
1555,39656450,7,원주,25,3,0,14.8,987.9,,2.5
1556,35880300,7,원주,26.6,0,0,6.6,999.8,,9
1557,32903400,7,원주,26.9,0,0,6.5,1004.1,,9
1558,30482350,7,원주,23.8,0,0,10.3,1005.7,,12.4
1559,30125050,7,원주,22,0,0,8.1,1004.8,,4.5
1560,33304750,7,원주,24.7,0,0,4.7,1007.2,,3.4
1561,40976350,7,원주,25.4,1.5,0,3.9,1009,,4
1562,38538450,7,원주,27.5,0,0,5.6,1007,,1.6
1563,30611950,7,원주,27.7,14.5,0,6.1,1004.6,,7.7
1564,35732950,7,원주,28.7,8,0,5.1,1003.6,,4.8
1565,31791400,7,원주,27.7,19,0,8.7,1005.1,,4
1566,32424850,7,원주,25.5,89.5,0,5.6,1003.6,,2.1
1567,39429000,7,원주,26.8,11.5,0,10,1004.2,,2
1568,41776650,7,원주,28.7,8,0,6.3,1005.9,,11.5
1569,38060250,7,원주,26.9,0.3,0,4,1006.6,,4.5
1570,34313300,7,원주,28.7,0,0,6,1005.7,,7.5
1571,32769000,7,원주,26.8,16.5,0,4.8,1005.5,,1.8
1572,34869050,7,원주,30,0,0,7,1005.6,,10.6
1573,35017700,7,원주,29.7,4.5,0,8.3,1006.9,,10.7
1574,36216650,8,원주,28.9,0,0,5.8,1007.6,,9.4
1575,37625000,8,원주,26.9,29.5,0,9.9,1008.9,,2.8
1576,39788750,8,원주,29.2,0,0,7.2,1006.8,,11.7
1577,35969250,8,원주,28.8,0,0,7.4,1004.7,,11.2
1578,34740250,8,원주,29.2,0,0,6.4,1006.3,,9.6
1579,34803100,8,원주,30.1,0,0,6,1009.9,,12
1580,34496300,8,원주,30.7,0,0,5.3,1012.7,,12
1581,34253750,8,원주,28.2,14.5,0,13.8,1009.8,,9.1
1582,39364750,8,원주,27.4,0,0,5.9,1008.9,,8.7
1583,37088650,8,원주,26.9,0,0,4.7,1007.4,,4.7
1584,34191500,8,원주,26.7,0,0,5.2,1005.3,,3.2
1585,34062750,8,원주,27.2,0,0,6.8,1001.5,,11
1586,33489100,8,원주,25.2,5,0,8.7,1003,,10.4
1587,33782950,8,원주,26.4,0,0,5.5,1004,,9.2
1588,34553350,8,원주,27.2,0,0,5,1006,,11
1589,35572550,8,원주,24.6,9.5,0,9.9,1004.8,,1.9
1590,38099350,8,원주,24.8,6,0,9.8,1006.4,,10
1591,32782500,8,원주,26.8,0,0,4.2,1010.5,,9.1
1592,31156050,8,원주,26.4,0,0,6.6,1010.9,,4.1
1593,28611300,8,원주,25.7,3.5,0,6.9,1007.3,,5
1594,30049950,8,원주,25.3,2,0,4.3,1002,,5.8
1595,31984650,8,원주,25.7,0,0,5.6,1003.7,,5.6
1596,38004150,8,원주,26.2,0,0,5.1,1005.2,,10.8
1597,34728900,8,원주,26.5,0,0,10,1005.5,,6.2
1598,23939200,8,원주,21.7,9,0,12.4,998.6,,0
1599,32132700,8,원주,22.4,0,0,6.5,1001.7,,5.4
1600,28832800,8,원주,23.6,5.8,0,6.4,1004.8,,9.5
1601,27948950,8,원주,22.3,0,0,3.9,1006.1,,8.2
1602,30263550,8,원주,23.6,0,0,4.7,1006.3,,9.9
1603,36524100,8,원주,24.2,0,0,5,1008.1,,11.3
1604,32160700,8,원주,24.1,16.7,0,9.5,1009.5,,7.5
1605,29077800,9,원주,24,0,0,8.8,1008.2,,4.7
1606,26512550,9,원주,22.5,15.1,0,6.3,1009.8,,3
1607,30102850,9,원주,22.8,0.8,0,5.8,1008.5,,5.8
1608,28650650,9,원주,24.4,0,0,5.6,1009.6,,8.5
1609,27454750,9,원주,21.8,7.3,0,5.3,1007.2,,0.4
1610,37050000,9,원주,21.1,0,0,9.2,1005.4,,0.6
1611,33209150,9,원주,21.1,0,0,7.5,1010.5,,11.9
1612,27897200,9,원주,19.7,0,0,7.4,1013.6,,11.9
1613,26628350,9,원주,20,0,0,9.7,1013.7,,11.9
1614,27243700,9,원주,20.6,0,0,5.5,1010.8,,11.7
1615,25364700,9,원주,20.2,8.5,0,5.8,1007.4,,2
1616,29226500,9,원주,18.2,4.9,0,3.5,1008,,1.3
1617,34912950,9,원주,18.4,0,0,7.1,1012.3,,11.6
1618,32516150,9,원주,19.6,0,0,3.8,1019.5,,10.4
1619,27363150,9,원주,20.4,0,0,5,1017.9,,10.8
1620,26510200,9,원주,19.3,0,0,5,1015.1,,8.2
1621,26345600,9,원주,19.5,0,0,8,1015.5,,6.1
1622,27435800,9,원주,19.9,0,0,4.8,1013.8,,10.6
1623,29266700,9,원주,20.2,0,0,4.6,1010.7,,10.1
1624,37021250,9,원주,20.1,0,0,5.4,1010,,10.4
1625,33582650,9,원주,20.8,0,0,4.9,1012.2,,10.8
1626,30860350,9,원주,21.3,0,0,4.4,1012.7,,11
1627,30292550,9,원주,19.8,0,0,2.9,1008.6,,0.3
1628,32964350,9,원주,21.5,0,0,6.1,1004.9,,6.3
1629,42465150,9,원주,21.2,0,0,4.5,1005.1,,10.2
